,Curve Reference,,,,,,,,,,
,Development Patterns -- Cumulative % of Ultimate by Trend Level,,,,,,,,,,
,,,,,,,,,,,
,PROPERTY -- Paid Loss Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,144,1,1,0.999999999999557,0.999999999982408,0.99999999956585,0.999999984880075,0.99999970665714,0.999997142358421,0.999983420958952,0.999924714879227
,180,1,1,0.999999999999998,0.999999999999861,0.999999999993583,0.999999999553812,0.999999984627731,0.999999768336325,0.999998126734454,0.999988741775743
,240,1,1,1,1,1,1,1,1,1,1
,Max Age (months),240,240,240,240,240,240,240,240,240,240
,,,,,,,,,,,
,PROPERTY -- Reported Count Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,1,0.98719600720058,0.789871692449751,0.565244863699304,0.484901894720455,0.410420095899915,0.350891995033431,0.297759360416562,0.256478485237438,0.224836667194695,0.19657084847819
,3,0.999972326599863,0.976644423112728,0.865472209782405,0.797620615258937,0.719834148917594,0.646802938190829,0.57312207482096,0.510169384883231,0.458455655069166,0.409673297783591
,6,0.999999988407692,0.998557210298808,0.969578991571514,0.938060839723339,0.890882607332142,0.836675238589773,0.772845497033644,0.711371899005593,0.656260136062779,0.600562563731995
,9,0.999999999989445,0.99988231585307,0.992020354955928,0.978665007870719,0.953307014728433,0.918431292680493,0.871267489992051,0.820707985532027,0.77168687254555,0.718978773118957
,12,0.999999999999985,0.999988678989286,0.99771412826652,0.992117037766521,0.978871137113286,0.957357367547272,0.924266090204779,0.885080176778783,0.84421366638312,0.797659889383528
,18,1,0.999999855880542,0.999777596695538,0.998767516690644,0.995180160983416,0.987269294301614,0.97182413961316,0.949838083214351,0.923592252961213,0.890301918457821
,24,1,0.999999997554802,0.999974774358843,0.999782267316743,0.998788174927528,0.995884526049045,0.988812547236715,0.976876552341084,0.960725384313913,0.938081778526766
,30,1,0.999999999949273,0.99999681451633,0.999958100857963,0.999673843819725,0.998593367706713,0.995350845014989,0.98892555420561,0.979138559491152,0.964050684060684
,36,1,0.999999999998774,0.99999956348066,0.999991394906317,0.999907546079334,0.999498401169547,0.99799977236453,0.994539657068575,0.988638668802206,0.978674995789551
,42,1,0.999999999999966,0.999999936133492,0.999998138094704,0.999972680972999,0.999814950343922,0.999115181374508,0.99724426869215,0.993687372700116,0.987130531283675
,48,1,0.999999999999999,0.999999990133973,0.999999579317257,0.999991644470385,0.999929779531012,0.999599462005495,0.998582085306143,0.996433792711028,0.992121695673037
,54,1,1,0.99999999840377,0.999999901384064,0.999997368388649,0.999972706517276,0.999815091883601,0.999258333171458,0.997956645897765,0.995118180579485
,60,1,1,0.999999999731173,0.999999976131979,0.999999149799403,0.999989168365388,0.999913171503062,0.99960648002253,0.998814755329675,0.996942908482566
,72,1,1,0.999999999991555,0.999999998483308,0.999999905317863,0.999998201182885,0.999980005694072,0.999885113002845,0.999588562102667,0.998768542547623
,84,1,1,0.999999999999703,0.99999999989446,0.999999988664923,0.99999968306411,0.999995167582349,0.999965070453116,0.999852109724804,0.999488865708156
,96,1,1,0.999999999999988,0.999999999992081,0.999999998559069,0.999999941349285,0.999998784208848,0.999989016697938,0.999945281558783,0.999782513944345
,108,1,1,1,0.999999999999367,0.999999999807229,0.999999988683371,0.999999683486547,0.999996446049779,0.999979250455285,0.999905489238324
,120,1,1,1,0.999999999999946,0.999999999973042,0.999999997735877,0.999999915121473,0.999998821104314,0.99999196229797,0.999958175926272
,144,1,1,1,1,0.99999999999941,0.999999999900609,0.999999993417808,0.999999861839527,0.999998727363566,0.999991430901027
,180,1,1,1,1,0.999999999999998,0.999999999998898,0.999999999834764,0.999999993739289,0.999999911589194,0.999999144661417
,240,1,1,1,1,1,1,1,1,1,1
,Max Age (months),240,240,240,240,240,240,240,240,240,240
,,,,,,,,,,,
,PROPERTY -- Closed Count Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,1,0.523033588257334,0.435744705964084,0.372988357725126,0.330894345910037,0.292403434446859,0.242270404108108,0.199503784920751,0.165648119819087,0.138903243162142,0.11617724921279
,3,0.831838576229422,0.747943728757067,0.675066785288081,0.620027620719994,0.565239325407488,0.487323696980569,0.414849691347227,0.35346609439472,0.302425831289127,0.257263704129271
,6,0.955134623096965,0.909229101220445,0.858751394093154,0.814516286133387,0.765492298716006,0.687530419029525,0.606641016942408,0.532027569458111,0.465835850012804,0.404189126769995
,9,0.9863423762313,0.963803087923378,0.933274702688279,0.902736820903324,0.865468082692028,0.799904492901701,0.724876496646136,0.650166665585245,0.579922313836477,0.511419425924422
,12,0.995503844930231,0.984665143601808,0.966884106215312,0.946783491853742,0.919946590393755,0.868050060499592,0.802990673231675,0.733424659397914,0.664376053427776,0.594085191659435
,18,0.999433108997477,0.996906134962699,0.991026313449875,0.982705184849089,0.969577366642624,0.939272760490504,0.894279062643658,0.839374024670248,0.77911015637663,0.712662581429609
,24,0.999918085778013,0.999306438615221,0.997350073369019,0.993947735391162,0.987678221615483,0.970586720002928,0.940894202462586,0.899932371171432,0.850563740009861,0.791925786486008
,30,0.999986978419463,0.999832619613869,0.999168946345734,0.997769436673671,0.994781887853799,0.985234959888528,0.965993915843056,0.936186946092676,0.896936222974067,0.846909197139901
,36,0.999997774054978,0.999957272341009,0.999727155426828,0.999144867463226,0.997713915676141,0.992383635840698,0.98000297626332,0.958576961439777,0.927868393867266,0.885993108716602
,42,0.999999596686472,0.999988590860876,0.999907073414485,0.999661645393842,0.99897084429502,0.995984556863624,0.988033366432271,0.972725480328227,0.94892043030161,0.914273415700086
,48,0.999999923308843,0.999996837654117,0.999967372067681,0.999862565815541,0.999526119002962,0.997844345030103,0.992734208830716,0.981828035849666,0.963474163394204,0.935019857637829
,54,0.999999984805112,0.999999095177402,0.999988243068731,0.999942917152133,0.999777568086587,0.998824793645125,0.995533586975923,0.98777042480992,0.973663905042459,0.950409264164821
,60,0.999999996880137,0.999999733873719,0.999995667259366,0.999975827498346,0.999893840217338,0.999350689808718,0.997224832534669,0.991697544509332,0.98087414674196,0.961930698908084
,72,0.999999999855971,0.999999975304223,0.999999376885082,0.999995446346827,0.999974770274903,0.999794927183338,0.998898961418101,0.996087696096922,0.989727345701971,0.977228856381192
,84,0.999999999992642,0.999999997521566,0.999999904473476,0.999999093671083,0.999993713232614,0.999932724598175,0.999549661726914,0.998110289424948,0.994369582316505,0.986154585615317
,96,0.999999999999591,0.999999999734564,0.999999984557923,0.999999811186767,0.999998370689621,0.999977223459541,0.999811097252297,0.999068391385821,0.996862292421209,0.99146980035423
,108,0.999999999999976,0.999999999969955,0.999999997388541,0.999999959107179,0.999999563383783,0.999992079353419,0.999919044104203,0.999532735614574,0.998227102796412,0.994688235820845
,120,0.999999999999998,0.999999999996432,0.999999999540737,0.999999990839998,0.999999879554304,0.999997180813938,0.999964657720792,0.999762165574368,0.998986723189627,0.996664553245578
,144,1,0.999999999999943,0.999999999984307,0.99999999949921,0.999999990132089,0.999999621199354,0.999992946593091,0.999936182644314,0.999660569827733,0.998664236570013
,180,1,1,0.999999999999879,0.999999999992389,0.99999999973198,0.99999997914713,0.999999321340559,0.999990741494936,0.999933390727397,0.999667113156134
,240,1,1,1,1,1,1,1,1,1,1
,Max Age (months),240,240,240,240,240,240,240,240,240,240
,,,,,,,,,,,
,CASUALTY -- Paid Loss Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,1,1.14459952949856E-02,1.24681378805475E-02,6.13553451872507E-03,7.36404466592827E-04,2.21877116075656E-05,1.20136064682813E-05,6.39850027777391E-06,1.4689320004895E-06,8.91851620806657E-08,2.2132033022581E-09
,3,0.111021726619771,9.24615370183292E-02,5.60503478244116E-02,1.64504699483605E-02,2.11205015234656E-03,1.34695230898451E-03,8.45438041590743E-04,3.32991346655007E-04,6.12649980752103E-05,6.50164912295245E-06
,6,0.289156211563689,0.227676422875556,0.156274146504283,0.070539149899195,1.83676827111255E-02,1.29451654550822E-02,8.98485910057193E-03,4.67113860917826E-03,1.49251988377556E-03,3.27422839229745E-04
,9,0.433862961118109,0.341982716088882,0.251330100378721,0.139162891075843,5.08803227835909E-02,3.79440955943789E-02,2.78818704723809E-02,1.66658616594874E-02,6.97578558187018E-03,2.18562440897049E-03
,12,0.543712463840011,0.434182419833292,0.334066372172959,0.209408859476579,9.42492578175856E-02,7.30722861496407E-02,5.58502358979298E-02,3.64781725985789E-02,1.80614219841804E-02,7.06786562796012E-03
,18,0.691312429165672,0.56963099537558,0.465426838835641,0.33766437595569,0.194563115140113,0.158977942312198,0.128175359659164,9.34747933247401E-02,5.67374526432014E-02,2.90967623734282E-02
,24,0.781274915596285,0.662266639404605,0.562525565431949,0.443885109806104,0.295223503324196,0.2498654685102,0.208840451878958,0.162973676897001,0.111676194985949,6.73155904207916E-02
,30,0.83932396341976,0.728520152311198,0.636107558028297,0.530054044398622,0.387156950104009,0.336241836198771,0.28860719452895,0.235943937328266,0.175317875453983,0.11775780454135
,36,0.878571284983157,0.777651353801048,0.693252149509133,0.600002547141378,0.46794243187843,0.414597164550235,0.363302698475749,0.307312139465125,0.241949537977109,0.175610640461152
,42,0.906119917834492,0.815153470967131,0.738581037343914,0.657182675363378,0.537759212231729,0.484130577688117,0.431365861550973,0.374537335979346,0.307898244614478,0.236822689028802
,48,0.926055099491077,0.844457541744615,0.77518808727401,0.704337109616713,0.597694954464516,0.545192867364243,0.492507057909909,0.436530037350527,0.371015961393438,0.298439165731431
,54,0.940849056191098,0.867802911074766,0.805205420823272,0.743573876545398,0.649060729333619,0.59857204798455,0.547025832782888,0.492995707816214,0.430168986230078,0.358483013742234
,60,0.952062836691267,0.88670583843301,0.830142788036493,0.776503718386806,0.693121266752282,0.645173501480286,0.595467702512012,0.544058092564832,0.484862555301606,0.415728243197216
,72,0.96750343087499,0.915119721707149,0.868874514832321,0.82810513508357,0.763666958468859,0.721488966619651,0.676609575190917,0.63137793261339,0.580667394025023,0.519435201763006
,84,0.977234138109628,0.935119597983799,0.897220142444482,0.866067537795077,0.81647092051019,0.780150899768187,0.740660947026442,0.701828043051119,0.659703471774047,0.607746034307199
,96,0.983656133351949,0.949701344035201,0.918588306448692,0.894674902696828,0.856553916844067,0.825705161867855,0.791544241587009,0.758724048625539,0.724416862528898,0.681535178551806
,108,0.988053725907329,0.960635928642173,0.935086973010786,0.916675797020611,0.887403091128613,0.861469030972673,0.832293479006467,0.804871624074668,0.777326318232134,0.742627178466478
,120,0.991157512352872,0.969026684772226,0.948080654525685,0.933892986538559,0.911454384198186,0.889848519936409,0.865204568995713,0.8425165641496,0.820658410684896,0.79301692867325
,144,0.995065970105,0.980810395194712,0.966938655905112,0.958580442282523,0.945564456272092,0.931004426110707,0.914010542569959,0.898947948940854,0.885648954922891,0.868834367603296
,180,0.998021369643106,0.991294625620816,0.984520342391291,0.981044329673044,0.975786532872309,0.968638810105674,0.960073409163451,0.952846436224781,0.947276351219755,0.940316381434114
,240,1,1,1,1,1,1,1,1,1,1
,Max Age (months),240,240,240,240,240,240,240,240,240,240
,,,,,,,,,,,
,CASUALTY -- Case Incurred Development,,,,,,,,,,
,Dev Age (months),TL=10,TL=20,TL=30,TL=40,TL=50,TL=60,TL=70,TL=80,TL=90,TL=100
,1,0.208386637164903,0.132951724701011,6.82160245132189E-02,1.87258479288352E-02,1.79547151223461E-03,1.19986375581042E-03,7.80636464960886E-04,4.85661431944714E-04,2.86672584045715E-04,1.62288890810002E-04
,3,0.4554936882832,0.331708980951542,0.219202568453778,0.106090317755317,2.80102117409978E-02,0.021709623614985,1.65184927208296E-02,1.22403291982684E-02,8.79183378757765E-03,6.14097840998031E-03
